claim,noise,model,alpha,seed,direction,threshold,exceedances,sample_size,empirical_tail,empirical_tail_cp95_low,empirical_tail_cp95_high,gaussian_tail,gap,gap_upper95,theorem_rate,normalized_upper
5,markov,sgd,0.04,2718,axis_0,0.95,7925,32768,0.241851806640625,0.23722325162867558,0.24652616150947534,0.24611934532395208,0.004267538683327077,0.008896093695276497,0.8445852724972588,0.010533091192760967
5,markov,sgd,0.04,2718,axis_0,1.2,6424,32768,0.196044921875,0.19175824703175595,0.2003855418541611,0.19284038841101792,0.0032045334639820844,0.007545153443143188,0.6686300073936632,0.011284497195323895
5,markov,sgd,0.04,2718,axis_3,0.45,10848,32768,0.3310546875,0.32595930338358464,0.3361800336722983,0.3521093892282766,0.021054701728276615,0.026150085844691973,1.7830133530497683,0.014666231074469165
5,markov,sgd,0.04,2718,axis_3,0.7,8677,32768,0.264801025390625,0.26002944723847177,0.269614326483183,0.2774149081187677,0.012613882728142678,0.01738546088029591,1.1462228698177084,0.015167609492088428
5,markov,sgd,0.04,2718,axis_3,0.95,6742,32768,0.20574951171875,0.20138353235090317,0.21016770950586805,0.21143708379782966,0.005687572079079661,0.01005355144692649,0.8445852724972588,0.011903536296814978
5,markov,sgd,0.04,2718,axis_3,1.2,5083,32768,0.155120849609375,0.15121656024557342,0.15908637482508015,0.15568504022228957,0.0005641906129145724,0.00446847997671615,0.6686300073936632,0.006683038343035783
5,markov,sgd,0.04,2718,mean,0.45,11381,32768,0.347320556640625,0.34216390243561234,0.3525042869476398,0.35185295863554567,0.004532401994920665,0.009689056199933321,1.7830133530497683,0.005434090655216129
5,markov,sgd,0.04,2718,mean,0.7,8841,32768,0.269805908203125,0.26500539408965923,0.2746472564012678,0.27705487468688905,0.007248966483764052,0.012049480597229822,1.1462228698177084,0.010512336574776364
5,markov,sgd,0.04,2718,mean,0.95,6702,32768,0.20452880859375,0.20017258816297254,0.20893746460440132,0.21101528766159028,0.006486479067840278,0.010842699498617742,0.8445852724972588,0.01283789790290587
5,markov,sgd,0.04,2718,mean,1.2,4970,32768,0.15167236328125,0.1478042906669116,0.15560228697858916,0.15524515316610832,0.0035727898848583184,0.007440862499196732,0.6686300073936632,0.011128520133580908
5,markov,sgd,0.04,2718,alternating,0.45,11376,32768,0.34716796875,0.34201185812653756,0.3523511825462015,0.35185295863554567,0.004684989885545665,0.009841100509008105,1.7830133530497683,0.005519364446808725
5,markov,sgd,0.04,2718,alternating,0.7,8887,32768,0.271209716796875,0.2664012263317081,0.27605879204855166,0.27705487468688905,0.005845157890014052,0.010653648355180956,1.1462228698177084,0.009294569699935648
5,markov,sgd,0.04,2718,alternating,0.95,6665,32768,0.203399658203125,0.19905251950047426,0.2077994333682594,0.21101528766159028,0.007615629458465278,0.011962768161116022,0.8445852724972588,0.014164073836789344
5,markov,sgd,0.04,2718,alternating,1.2,4864,32768,0.1484375,0.1446040343096245,0.15233339404900187,0.15524515316610832,0.006807653166108318,0.010641118856483806,0.6686300073936632,0.015914808995730178
5,markov,linear,0.04,2718,axis_0,0.45,12171,32768,0.371429443359375,0.3661941260387237,0.37668756002226267,0.38709788713505733,0.015668443775682328,0.02090376109633363,1.7830133530497683,0.011723838781453116
5,markov,linear,0.04,2718,axis_0,0.7,10393,32768,0.317169189453125,0.3121315383323366,0.3222392666250854,0.3276993408271379,0.01053015137401292,0.01556780249480133,1.1462228698177084,0.013581828547250313
5,markov,linear,0.04,2718,axis_0,0.95,8680,32768,0.264892578125,0.2601204636123297,0.2697063993177523,0.2723706743188794,0.007478096193879402,0.012250210706549691,0.8445852724972588,0.014504409566991889
5,markov,linear,0.04,2718,axis_0,1.2,7211,32768,0.220062255859375,0.21558630495076814,0.2245878796886281,0.22212306122319458,0.0020608053638195845,0.006536756272426447,0.6686300073936632,0.009776342970168045
5,markov,linear,0.04,2718,axis_3,0.45,11278,32768,0.34417724609375,0.3390319078092247,0.3493502181447855,0.365836716895382,0.021659470801631997,0.02680480908615729,1.7830133530497683,0.015033431488501645
5,markov,linear,0.04,2718,axis_3,0.7,9192,32768,0.280517578125,0.2756577228047755,0.28541636543437626,0.29687817417562234,0.016360596050622345,0.021220451370846827,1.1462228698177084,0.01851337286109259
5,markov,linear,0.04,2718,axis_3,0.95,7421,32768,0.226470947265625,0.22194831745366975,0.23104211061107138,0.2345633427670446,0.008092395501419603,0.012615025313374856,0.8445852724972588,0.014936354829009643
5,markov,linear,0.04,2718,axis_3,1.2,5798,32768,0.17694091796875,0.17282249951813985,0.181116682877896,0.18025311076634265,0.00331219279759265,0.007430611248202795,0.6686300073936632,0.011113188409188375
5,markov,linear,0.04,2718,mean,0.45,11926,32768,0.36395263671875,0.35874019528240786,0.36918920375053343,0.3659624897329099,0.0020098530141599014,0.0072222944505020426,1.7830133530497683,0.00405061153252084
5,markov,linear,0.04,2718,mean,0.7,9565,32768,0.291900634765625,0.28698147133495044,0.2968567092422232,0.2970581682216714,0.005157533456046415,0.01007669688672097,1.1462228698177084,0.008791219536845864
5,markov,linear,0.04,2718,mean,0.95,7510,32768,0.22918701171875,0.2246450590992945,0.2337770150546381,0.23478007531485945,0.005593063596109449,0.010135016215564951,0.8445852724972588,0.01199999164749566
5,markov,linear,0.04,2718,mean,1.2,5821,32768,0.177642822265625,0.17351792027374174,0.1818249456891902,0.1804873593037899,0.002844537038164896,0.006969439030048152,0.6686300073936632,0.010423461335836846
5,markov,linear,0.04,2718,alternating,0.45,11857,32768,0.361846923828125,0.35664116941114105,0.36707717736966733,0.3659624897329099,0.004115565904784901,0.009321320321768856,1.7830133530497683,0.0052278466147351816
5,markov,linear,0.04,2718,alternating,0.7,9498,32768,0.28985595703125,0.28494716798251846,0.2948020201107534,0.2970581682216714,0.007202211190421415,0.012111000239152958,1.1462228698177084,0.010566008197933664
5,markov,linear,0.04,2718,alternating,0.95,7481,32768,0.228302001953125,0.22376631582835235,0.23288589611255636,0.23478007531485945,0.006478073361734449,0.011013759486507096,0.8445852724972588,0.01304043516404419
5,markov,linear,0.04,2718,alternating,1.2,5692,32768,0.1737060546875,0.16961782879108833,0.17785220331661644,0.1804873593037899,0.006781304616289896,0.010869530512701564,0.6686300073936632,0.016256420430592507
5,markov,contractive,0.04,2718,axis_0,0.45,11884,32768,0.3626708984375,0.3574625145022537,0.36790363533304066,0.37953609687796397,0.01686519844046397,0.022073582375710277,1.7830133530497683,0.01237993105208907
5,markov,contractive,0.04,2718,axis_0,0.7,9989,32768,0.304840087890625,0.29985803433917513,0.309856755637464,0.3166497507581355,0.011809662867510506,0.01679171641896038,1.1462228698177084,0.01464960860677198
5,markov,contractive,0.04,2718,axis_0,0.95,8208,32768,0.25048828125,0.24580386028139564,0.25521696756573287,0.25866180238214476,0.008173521132144757,0.012857942100749115,0.8445852724972588,0.015223971479790214
5,markov,contractive,0.04,2718,axis_0,1.2,6755,32768,0.206146240234375,0.20177710237766674,0.21056752593532502,0.20671712695869493,0.00057088672431993,0.004940024581028185,0.6686300073936632,0.007388278309979726
5,markov,contractive,0.04,2718,axis_3,0.45,12254,32768,0.37396240234375,0.3687196402506282,0.3792275144925581,0.39466305647493005,0.020700654131180052,0.025943416224301852,1.7830133530497683,0.0145503207701315
5,markov,contractive,0.04,2718,axis_3,0.7,10456,32768,0.319091796875,0.3140458470995335,0.3241698315104486,0.33884318576627004,0.01975138889127004,0.024797338666736557,1.1462228698177084,0.021633959083960912
5,markov,contractive,0.04,2718,axis_3,0.95,8811,32768,0.268890380859375,0.2640951015595057,0.2737266568331816,0.2863570239956348,0.017466643136259785,0.022261922436129067,0.8445852724972588,0.02635840709169046
5,markov,contractive,0.04,2718,axis_3,1.2,7343,32768,0.224090576171875,0.21958510476673487,0.22864500428538484,0.23807901327402803,0.013988437102153028,0.018493908507293155,0.6686300073936632,0.0276594055049711
5,markov,contractive,0.04,2718,mean,0.45,12704,32768,0.3876953125,0.38241484042910295,0.39299569886167096,0.40096418930337396,0.013268876803373963,0.01854934887427101,1.7830133530497683,0.010403370699688334
5,markov,contractive,0.04,2718,mean,0.7,10943,32768,0.333953857421875,0.32884705657451524,0.339090105910166,0.3481889555140353,0.014235098092160281,0.01934189893952004,1.1462228698177084,0.01687446608232142
5,markov,contractive,0.04,2718,mean,0.95,9315,32768,0.284271240234375,0.2793914069190661,0.28918933907486205,0.29820266550902386,0.013931425274648856,0.018811258589957747,0.8445852724972588,0.022272776003229206
5,markov,contractive,0.04,2718,mean,1.2,7760,32768,0.23681640625,0.2322216041560003,0.24145790303019432,0.2517671280876175,0.014950721837617476,0.01954552393161718,0.6686300073936632,0.029232196753786344
5,markov,contractive,0.04,2718,alternating,0.45,12972,32768,0.3958740234375,0.39057319580696515,0.4011933148179734,0.40096418930337396,0.0050901658658739635,0.010390993496408818,1.7830133530497683,0.00582777099152705
5,markov,contractive,0.04,2718,alternating,0.7,11139,32768,0.339935302734375,0.3348056311148588,0.3450933607217711,0.3481889555140353,0.008253652779660281,0.0133833243991765,1.1462228698177084,0.011676022832544722
5,markov,contractive,0.04,2718,alternating,0.95,9412,32768,0.2872314453125,0.2823361503294691,0.2921644802637216,0.29820266550902386,0.010971220196523856,0.01586651517955473,0.8445852724972588,0.018786161322279303
5,markov,contractive,0.04,2718,alternating,1.2,7826,32768,0.23883056640625,0.2342221570428771,0.24348531251023103,0.2517671280876175,0.012936561681367476,0.01754497104474037,0.6686300073936632,0.02624017894908892
5,markov,sgd,0.04,3141,axis_0,0.45,11641,32768,0.355255126953125,0.35007100697982046,0.36046491539829595,0.37247556690636774,0.01722043995324274,0.022404559926547274,1.7830133530497683,0.012565559247341155
5,markov,sgd,0.04,3141,axis_0,0.7,9616,32768,0.29345703125,0.28853005166055745,0.29842064559089354,0.30641843457937845,0.012961403329378451,0.017888382918821,1.1462228698177084,0.015606374109134562
5,markov,sgd,0.04,3141,axis_0,0.95,7852,32768,0.2396240234375,0.23501029260099965,0.24428395001086078,0.24611934532395208,0.006495321886452077,0.011109052722952428,0.8445852724972588,0.013153263601323907
5,markov,sgd,0.04,3141,axis_0,1.2,6277,32768,0.191558837890625,0.1873101863498927,0.19586223300336755,0.19284038841101792,0.0012815505203929156,0.005530202061125228,0.6686300073936632,0.008270945066737426
5,markov,sgd,0.04,3141,axis_3,0.45,10946,32768,0.33404541015625,0.32893825232042534,0.3391819993885645,0.3521093892282766,0.018063979072026615,0.023171136907851275,1.7830133530497683,0.012995492640713
5,markov,sgd,0.04,3141,axis_3,0.7,8794,32768,0.26837158203125,0.2635792806742267,0.2732049721973613,0.2774149081187677,0.009043326087517678,0.013835627444540977,1.1462228698177084,0.012070625886867315
5,markov,sgd,0.04,3141,axis_3,0.95,6869,32768,0.209625244140625,0.20522868290614496,0.21407333437517215,0.21143708379782966,0.0018118396572046613,0.006208400891684701,0.8445852724972588,0.007350827789511155
5,markov,sgd,0.04,3141,axis_3,1.2,5195,32768,0.158538818359375,0.15459930235691874,0.1625389605877097,0.15568504022228957,0.0028537781370854276,0.006853920365420124,0.6686300073936632,0.010250692146074748
5,markov,sgd,0.04,3141,mean,0.45,11224,32768,0.342529296875,0.3373899907514172,0.347696529139139,0.35185295863554567,0.009323661760545665,0.014462967884128486,1.7830133530497683,0.008111530886400932
5,markov,sgd,0.04,3141,mean,0.7,8824,32768,0.269287109375,0.26448955846507993,0.274125586503171,0.27705487468688905,0.007767765311889052,0.01256531622180912,1.1462228698177084,0.010962367400510398
5,markov,sgd,0.04,3141,mean,0.95,6802,32768,0.20758056640625,0.20320006298842094,0.2120129625211923,0.21101528766159028,0.0034347212553402784,0.007815224673169335,0.8445852724972588,0.009253328145376464
5,markov,sgd,0.04,3141,mean,1.2,5086,32768,0.15521240234375,0.15130716080122872,0.15917886340686274,0.15524515316610832,3.275082235831839e-05,0.0039379923648796,0.6686300073936632,0.005889643481946009
5,markov,sgd,0.04,3141,alternating,0.45,11371,32768,0.347015380859375,0.34185981440153845,0.35219807756072347,0.35185295863554567,0.004837577776170665,0.009993144234007212,1.7830133530497683,0.005604637910823475
5,markov,sgd,0.04,3141,alternating,0.7,8919,32768,0.272186279296875,0.2673722758844913,0.27704069407474013,0.27705487468688905,0.004868595390014052,0.009682598802397746,1.1462228698177084,0.00844739627637829
5,markov,sgd,0.04,3141,alternating,0.95,6809,32768,0.207794189453125,0.2034120004494072,0.2122282331544834,0.21101528766159028,0.0032210982084652784,0.007603287212183091,0.8445852724972588,0.009002391421888982
5,markov,sgd,0.04,3141,alternating,1.2,4918,32768,0.15008544921875,0.14623427588231844,0.15399875681058112,0.15524515316610832,0.005159703947358318,0.009010877283789881,0.6686300073936632,0.01347662710938522
5,markov,linear,0.04,3141,axis_0,0.45,12177,32768,0.371612548828125,0.3663766881769696,0.3768711763427156,0.38709788713505733,0.015485338306932328,0.020721198958087717,1.7830133530497683,0.01162144911738602
5,markov,linear,0.04,3141,axis_0,0.7,10331,32768,0.315277099609375,0.3102477123356758,0.3203392487171675,0.3276993408271379,0.01242224121776292,0.017451628491462146,1.1462228698177084,0.015225336146222242
5,markov,linear,0.04,3141,axis_0,0.95,8648,32768,0.263916015625,0.25914963592115525,0.268724275453881,0.2723706743188794,0.008454658693879402,0.01322103839772415,0.8445852724972588,0.015653882240489886
5,markov,linear,0.04,3141,axis_0,1.2,7092,32768,0.2164306640625,0.21198185548330534,0.22092979131718182,0.22212306122319458,0.0056923971606945845,0.010141205739889247,0.6686300073936632,0.015167141210757091
5,markov,linear,0.04,3141,axis_3,0.45,11470,32768,0.35003662109375,0.34487038866697267,0.3552294477693632,0.365836716895382,0.015800095801631997,0.020966328228409326,1.7830133530497683,0.011758929450835192
5,markov,linear,0.04,3141,axis_3,0.7,9355,32768,0.285491943359375,0.28060570292306714,0.2904162325933437,0.29687817417562234,0.011386230816247345,0.01627247125255521,1.1462228698177084,0.014196603192137608
5,markov,linear,0.04,3141,axis_3,0.95,7554,32768,0.23052978515625,0.22597837923769182,0.23512900310912196,0.2345633427670446,0.0040335576107946025,0.008584963529352785,0.8445852724972588,0.01016470901033933
5,markov,linear,0.04,3141,axis_3,1.2,5908,32768,0.1802978515625,0.17614863998482871,0.18450381168722801,0.18025311076634265,4.474079615734983e-05,0.004250700920885364,0.6686300073936632,0.006357328976984902
5,markov,linear,0.04,3141,mean,0.45,11717,32768,0.357574462890625,0.35238260913742314,0.3627915736718321,0.3659624897329099,0.008388026842284901,0.01357988059548676,1.7830133530497683,0.007616252885744772
5,markov,linear,0.04,3141,mean,0.7,9492,32768,0.2896728515625,0.2847649974631933,0.2946180121992316,0.2970581682216714,0.007385316659171415,0.012293170758478134,1.1462228698177084,0.010724939348342613
5,markov,linear,0.04,3141,mean,0.95,7501,32768,0.228912353515625,0.22437234260942535,0.23350046396072674,0.23478007531485945,0.005867721799234449,0.010407732705434103,0.8445852724972588,0.01232289153546409
5,markov,linear,0.04,3141,mean,1.2,5837,32768,0.178131103515625,0.17400170532716785,0.18231763616339575,0.1804873593037899,0.002356255788164896,0.006485653976622041,0.6686300073936632,0.009699914608833196
5,markov,linear,0.04,3141,alternating,0.45,11837,32768,0.361236572265625,0.35603277631592856,0.3664649756102877,0.3659624897329099,0.004725917467284901,0.009929713416981345,1.7830133530497683,0.0055690628452092035
5,markov,linear,0.04,3141,alternating,0.7,9600,32768,0.29296875,0.28804421504735966,0.29793000638402584,0.2970581682216714,0.004089418221671415,0.00901395317431175,1.1462228698177084,0.00786404931507369
5,markov,linear,0.04,3141,alternating,0.95,7603,32768,0.232025146484375,0.2274632898922518,0.23663454931637168,0.23478007531485945,0.002754928830484449,0.007316785422607636,0.8445852724972588,0.00866316955891672
5,markov,linear,0.04,3141,alternating,1.2,5815,32768,0.177459716796875,0.17333650385650431,0.18164018378416463,0.1804873593037899,0.003027642506914896,0.007150855447285581,0.6686300073936632,0.010694786904883014
5,markov,contractive,0.04,3141,axis_0,0.45,11845,32768,0.361480712890625,0.35627613246292417,0.3667098574050703,0.37953609687796397,0.01805538398733897,0.023259964415039802,1.7830133530497683,0.013045311396717598
5,markov,contractive,0.04,3141,axis_0,0.7,9914,32768,0.30255126953125,0.29757999731741175,0.3075575621931382,0.3166497507581355,0.014098481226885506,0.019069753440723758,1.1462228698177084,0.016637037999212623
5,markov,contractive,0.04,3141,axis_0,0.95,8187,32768,0.249847412109375,0.2451670503460493,0.2545721530773633,0.25866180238214476,0.008814390272769757,0.013494752036095459,0.8445852724972588,0.01597796276531599
5,markov,contractive,0.04,3141,axis_0,1.2,6596,32768,0.2012939453125,0.19696388440943194,0.2056770173206566,0.20671712695869493,0.00542318164619493,0.009753242549262992,0.6686300073936632,0.014586905226227251
5,markov,contractive,0.04,3141,axis_3,0.45,12400,32768,0.37841796875,0.37316248266596824,0.38369501459658695,0.39466305647493005,0.016245087724930052,0.02150057380896181,1.7830133530497683,0.012058560174092917
5,markov,contractive,0.04,3141,axis_3,0.7,10639,32768,0.324676513671875,0.31960701686273674,0.3297771043038879,0.33884318576627004,0.014166672094395039,0.0192361689035333,1.1462228698177084,0.016782223954921228
5,markov,contractive,0.04,3141,axis_3,0.95,9032,32768,0.275634765625,0.2708015281830617,0.28050780206377657,0.2863570239956348,0.010722258370634785,0.015555495812573095,0.8445852724972588,0.01841791032725305
5,markov,contractive,0.04,3141,axis_3,1.2,7510,32768,0.22918701171875,0.2246450590992945,0.2337770150546381,0.23807901327402803,0.008892001555278028,0.013433954174733531,0.6686300073936632,0.020091760803705814
5,markov,contractive,0.04,3141,mean,0.45,12629,32768,0.385406494140625,0.3801319981611081,0.39070131035768757,0.40096418930337396,0.015557695162748963,0.020832191142265866,1.7830133530497683,0.011683698894701652
5,markov,contractive,0.04,3141,mean,0.7,10895,32768,0.332489013671875,0.3273879540830555,0.33761978081467614,0.3481889555140353,0.01569994184216028,0.020801001430979793,1.1462228698177084,0.01814743186400383
5,markov,contractive,0.04,3141,mean,0.95,9209,32768,0.281036376953125,0.2761737355123372,0.28593785826770857,0.29820266550902386,0.017166288555898856,0.022028929996686653,0.8445852724972588,0.026082540998556367
5,markov,contractive,0.04,3141,mean,1.2,7699,32768,0.234954833984375,0.2303727353638262,0.23958395813647898,0.2517671280876175,0.016812294103242476,0.02139439272379129,0.6686300073936632,0.03199735651588115
5,markov,contractive,0.04,3141,alternating,0.45,13091,32768,0.399505615234375,0.3941962464362779,0.4048328037190579,0.40096418930337396,0.0014585740689989635,0.006767942867096088,1.7830133530497683,0.0037957892213873836
5,markov,contractive,0.04,3141,alternating,0.7,11310,32768,0.34515380859375,0.34000492805538246,0.3503301496419754,0.3481889555140353,0.003035146920285281,0.00818402745865282,1.1462228698177084,0.007139996656980315
5,markov,contractive,0.04,3141,alternating,0.95,9539,32768,0.291107177734375,0.2861920258440885,0.29605938152905253,0.29820266550902386,0.0070954877746488565,0.012010639664935374,0.8445852724972588,0.014220754322914572
5,markov,contractive,0.04,3141,alternating,1.2,7964,32768,0.2430419921875,0.23840558763469072,0.24772398510873417,0.2517671280876175,0.008725135900117476,0.013361540452926757,0.6686300073936632,0.019983459170506545
5,markov,sgd,0.04,5772,axis_0,0.45,11610,32768,0.35430908203125,0.34912815473167863,0.35951584563066336,0.37247556690636774,0.01816648487511774,0.02334741217468911,1.7830133530497683,0.013094356323666536
5,markov,sgd,0.04,5772,axis_0,0.7,9658,32768,0.29473876953125,0.28980540526583026,0.29970854101623734,0.30641843457937845,0.011679665048128451,0.01661302931354819,1.1462228698177084,0.014493716493538707
5,markov,sgd,0.04,5772,axis_0,0.95,7821,32768,0.238677978515625,0.23407059503069375,0.24333172585760016,0.24611934532395208,0.007441366808327077,0.012048750293258331,0.8445852724972588,0.014265877804893214
5,markov,sgd,0.04,5772,axis_0,1.2,6174,32768,0.18841552734375,0.18419404917959256,0.19269230862446388,0.19284038841101792,0.004424861067267916,0.008646339231425354,0.6686300073936632,0.012931425655167654
5,markov,sgd,0.04,5772,axis_3,0.45,11091,32768,0.338470458984375,0.33334630367159773,0.34362326056301745,0.3521093892282766,0.013638930243901615,0.018763085556678882,1.7830133530497683,0.010523244553713198
5,markov,sgd,0.04,5772,axis_3,0.7,8901,32768,0.271636962890625,0.2668260569023524,0.27648837779332786,0.2774149081187677,0.005777945228142678,0.010588851216415285,1.1462228698177084,0.009238038687972874
5,markov,sgd,0.04,5772,axis_3,0.95,6925,32768,0.211334228515625,0.20692437463660776,0.2157953074297131,0.21143708379782966,0.00010285528220466134,0.004512709161221901,0.8445852724972588,0.0053431066206953625
5,markov,sgd,0.04,5772,axis_3,1.2,5253,32768,0.160308837890625,0.15635133568519727,0.16432665068273639,0.15568504022228957,0.004623797668335428,0.008641610460446814,0.6686300073936632,0.012924353326785364
5,markov,sgd,0.04,5772,mean,0.45,11151,32768,0.340301513671875,0.3351704715206556,0.34546087721703483,0.35185295863554567,0.011551444963670665,0.016682487114890066,1.7830133530497683,0.00935634446391295
5,markov,sgd,0.04,5772,mean,0.7,8748,32768,0.2669677734375,0.26218357207055576,0.2717933129249408,0.27705487468688905,0.010087101249389052,0.014871302616333293,1.1462228698177084,0.01297418068328926
5,markov,sgd,0.04,5772,mean,0.95,6654,32768,0.20306396484375,0.19871953630355532,0.20746108956998274,0.21101528766159028,0.007951322817840278,0.012295751358034956,0.8445852724972588,0.014558330293493087
5,markov,sgd,0.04,5772,mean,1.2,4920,32768,0.150146484375,0.14629465831208857,0.15406043380138024,0.15524515316610832,0.005098668791108318,0.008950494854019747,0.6686300073936632,0.013386319421871304
5,markov,sgd,0.04,5772,alternating,0.45,11399,32768,0.347869873046875,0.34271126678164576,0.3530554579597491,0.35185295863554567,0.003983085588670665,0.009141691853899903,1.7830133530497683,0.005127102294698707
5,markov,sgd,0.04,5772,alternating,0.7,8967,32768,0.273651123046875,0.26882890507618196,0.2785134922572552,0.27705487468688905,0.003403751640014052,0.008225969610707096,1.1462228698177084,0.007176588277300145
5,markov,sgd,0.04,5772,alternating,0.95,6732,32768,0.2054443359375,0.20108079056414105,0.20986015401933547,0.21101528766159028,0.005570951724090278,0.00993449709744923,0.8445852724972588,0.011762574391186147
5,markov,sgd,0.04,5772,alternating,1.2,4883,32768,0.149017333984375,0.14517761928925996,0.15291937355268542,0.15524515316610832,0.006227819181733318,0.010067533876848361,0.6686300073936632,0.015056957907246588
5,markov,linear,0.04,5772,axis_0,0.45,12159,32768,0.371063232421875,0.36582900417581166,0.3763203249679027,0.38709788713505733,0.016034654713182328,0.021268882959245672,1.7830133530497683,0.011928616755935201
5,markov,linear,0.04,5772,axis_0,0.7,10337,32768,0.315460205078125,0.3104300138625282,0.3205231256323663,0.3276993408271379,0.01223913574901292,0.0172693269646097,1.1462228698177084,0.015066290700826932
5,markov,linear,0.04,5772,axis_0,0.95,8645,32768,0.263824462890625,0.25905862236911703,0.26863219979780323,0.2723706743188794,0.008546211428254402,0.013312051949762371,0.8445852724972588,0.015761643475503035
5,markov,linear,0.04,5772,axis_0,1.2,7092,32768,0.2164306640625,0.21198185548330534,0.22092979131718182,0.22212306122319458,0.0056923971606945845,0.010141205739889247,0.6686300073936632,0.015167141210757091
5,markov,linear,0.04,5772,axis_3,0.45,11527,32768,0.351776123046875,0.3466038529737817,0.3569746787720446,0.365836716895382,0.014060593848506997,0.019232863921600285,1.7830133530497683,0.010786718948965409
5,markov,linear,0.04,5772,axis_3,0.7,9471,32768,0.289031982421875,0.2841274083059645,0.29397397684921023,0.29687817417562234,0.007846191753747345,0.012750765869657843,1.1462228698177084,0.0111241593632534
5,markov,linear,0.04,5772,axis_3,0.95,7598,32768,0.23187255859375,0.22731176470117234,0.23648092584757388,0.2345633427670446,0.0026907841732946025,0.007251578065872261,0.8445852724972588,0.008585963196387368
5,markov,linear,0.04,5772,axis_3,1.2,5979,32768,0.182464599609375,0.17829579831731976,0.18668976358032563,0.18025311076634265,0.00221148884303235,0.006436652813982979,0.6686300073936632,0.009626628692710361
5,markov,linear,0.04,5772,mean,0.45,11588,32768,0.3536376953125,0.34845904720974025,0.35884229881960467,0.3659624897329099,0.012324794420409901,0.017503442523169654,1.7830133530497683,0.009816775905368719
5,markov,linear,0.04,5772,mean,0.7,9428,32768,0.2877197265625,0.28282190586539263,0.2926552005403368,0.2970581682216714,0.009338441659171415,0.014236262356278784,1.1462228698177084,0.012420152076134089
5,markov,linear,0.04,5772,mean,0.95,7432,32768,0.226806640625,0.2222816079212441,0.23138014718615327,0.23478007531485945,0.007973434689859449,0.012498467393615348,0.8445852724972588,0.014798348728790926
5,markov,linear,0.04,5772,mean,1.2,5719,32768,0.174530029296875,0.17043406385330637,0.1786837706762868,0.1804873593037899,0.005957330006914896,0.01005329545048353,0.6686300073936632,0.015035662981491858
5,markov,linear,0.04,5772,alternating,0.45,11857,32768,0.361846923828125,0.35664116941114105,0.36707717736966733,0.3659624897329099,0.004115565904784901,0.009321320321768856,1.7830133530497683,0.0052278466147351816
5,markov,linear,0.04,5772,alternating,0.7,9591,32768,0.292694091796875,0.28777093495999867,0.29765401882287384,0.2970581682216714,0.004364076424796415,0.009287233261672745,1.1462228698177084,0.00810246724805775
5,markov,linear,0.04,5772,alternating,0.95,7568,32768,0.23095703125,0.22640263118194903,0.23555916740995977,0.23478007531485945,0.003823044064859449,0.008377444132910417,0.8445852724972588,0.009919003333008753
5,markov,linear,0.04,5772,alternating,1.2,5706,32768,0.17413330078125,0.17004105757962648,0.17828339059781936,0.1804873593037899,0.006354058522539896,0.010446301724163415,0.6686300073936632,0.01562344137811488
5,markov,contractive,0.04,5772,axis_0,0.45,11841,32768,0.361358642578125,0.35615445420752384,0.36658741668957034,0.37953609687796397,0.01817745429983897,0.023381642670440128,1.7830133530497683,0.01311355443886431
5,markov,contractive,0.04,5772,axis_0,0.7,9927,32768,0.302947998046875,0.2979748466135405,0.3079560995102435,0.3166497507581355,0.013701752711260506,0.018674904144594995,1.1462228698177084,0.016292559358517242
5,markov,contractive,0.04,5772,axis_0,0.95,8144,32768,0.24853515625,0.24386314898058362,0.2532517758661516,0.25866180238214476,0.010126646132144757,0.01479865340156114,0.8445852724972588,0.01752179902190891
5,markov,contractive,0.04,5772,axis_0,1.2,6531,32768,0.199310302734375,0.1949964998788679,0.20367746964799024,0.20671712695869493,0.00740682422431993,0.011720627079827017,0.6686300073936632,0.01752931658798013
5,markov,contractive,0.04,5772,axis_3,0.45,12457,32768,0.380157470703125,0.37489714505801436,0.3854390475777821,0.39466305647493005,0.014505585771805052,0.019765911416915694,1.7830133530497683,0.011085677728159996
5,markov,contractive,0.04,5772,axis_3,0.7,10719,32768,0.327117919921875,0.32203838828240205,0.3322281121629926,0.33884318576627004,0.011725265844395039,0.016804797483867984,1.1462228698177084,0.014661020929150162
5,markov,contractive,0.04,5772,axis_3,0.95,9020,32768,0.2752685546875,0.2704373426002727,0.2801396308000869,0.2863570239956348,0.011088469308134785,0.015919681395362095,0.8445852724972588,0.01884911081659166
5,markov,contractive,0.04,5772,axis_3,1.2,7602,32768,0.23199462890625,0.2274329847869893,0.23660382468964872,0.23807901327402803,0.0060843843677780285,0.010646028487038717,0.6686300073936632,0.015922151816872843
5,markov,contractive,0.04,5772,mean,0.45,12497,32768,0.381378173828125,0.3761144947648456,0.3866628876085456,0.40096418930337396,0.019586015475248963,0.024849694538528366,1.7830133530497683,0.013936908826859891
5,markov,contractive,0.04,5772,mean,0.7,10731,32768,0.327484130859375,0.3224031074920605,0.33259574984612256,0.3481889555140353,0.02070482465466028,0.025785848021974755,1.1462228698177084,0.022496364974881066
5,markov,contractive,0.04,5772,mean,0.95,9044,32768,0.2760009765625,0.2711657178346952,0.2808759692590401,0.29820266550902386,0.022201688946523856,0.027036947674328682,0.8445852724972588,0.03201209937557422
